"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"1",0,18049,0,128021056027.673,709.297224376273,20.070875291906,210948759.790732,0.54690010526899,0.0233807967200399,0.148263061665466,15.1978228712061,169069916924.596,0,NA
"2",1,18439,0,128572926682.766,697.287958581081,20.0757787646987,214931137.027846,0.546884321275557,0.0235370681707251,0.149465806171701,15.2015358189412,169798740203.396,0,NA
"3",2,18775,0,129128916615.962,687.770527914578,20.0883069420556,218299429.715001,0.548069241011984,0.0234354194407457,0.150892143808256,15.2110222522731,170533003571.729,0,NA
"4",3,19131,0,129700940214.142,677.962156782927,20.0967160894447,221947781.167095,0.548795149234227,0.0238356594009722,0.151847786315404,15.2173897240778,171288441663.119,0,NA
"5",4,19468,0,130233902059.004,668.963951402324,20.112666990196,225053057.714296,0.548643928498048,0.0247585781795767,0.153020341072529,15.229467870184,171992293182.789,0,NA
"6",5,19926,0,130731013152.027,656.082571273847,20.1334640197408,229748217.170443,0.548981230553046,0.0258958145137007,0.154371173341363,15.2452155427031,172648798712.484,0,NA
"7",6,20310,0,131203572415.202,646.004787864116,20.1601042661393,233722597.978805,0.549827671097981,0.0268833087149188,0.156080748399803,15.2653877444692,173272880077.27,0,NA
"8",7,20630,0,131690315588.188,638.343749821561,20.1870117988713,236623331.854935,0.550751333010179,0.0281628696073679,0.158216190014542,15.2857623375258,173915693301.702,0,NA
"9",8,20913,0,132216022715.215,632.219302420577,20.2068327757559,239410999.971909,0.549849375986229,0.0300291684598097,0.160809066131115,15.3007709353794,174609963940.072,0,NA
"10",9,21160,0,132737610716.441,627.304398470893,20.232979274592,241667153.4795,0.549716446124764,0.0314272211720227,0.163563327032136,15.3205692676511,175298794690.047,0,NA
"11",10,21347,0,132914675904.902,622.638665409201,20.2903721575011,243292803.302192,0.549491731859278,0.0332599428491123,0.16775190893334,15.36402760496,175532634322.621,0,NA
"12",11,21526,0,132898933410.258,617.387965298976,20.373877200207,244729901.75229,0.548034934497817,0.0358636068010778,0.171188330391155,15.427258272753,175511844131.193,0,NA
"13",12,21722,0,132594211307.609,610.414378545297,20.4972406299687,246579095.181972,0.547141147224013,0.0381640732897523,0.175628395175398,15.5206700212211,175109415482.513,0,NA
"14",13,21930,0,132138039170.381,602.544638259833,20.6473648271392,248483076.693045,0.546101231190151,0.0408116735066119,0.178978568171455,15.6343452309017,174506975635.994,0,NA
"15",14,22053,0,131399407522.372,595.834614439632,20.8421739361384,249912389.274337,0.544007618011155,0.0444383984038453,0.183512447286084,15.7818562033534,173531508043.071,0,NA
"16",15,22220,0,130577968698.936,587.659625107724,21.0552881096662,251628953.793597,0.542079207920792,0.0480648064806481,0.188793879387939,15.9432279130329,172446681859.424,0,NA
"17",16,22277,0,129604004192.691,581.78392150061,21.2950496053578,251897758.477345,0.5399739641783,0.0518920860079903,0.192620191228621,16.124777182303,171160423932.269,0,NA
"18",17,22420,0,128488000439.077,573.095452449051,21.5667510727576,253176387.996735,0.538670829616414,0.055664585191793,0.196208742194469,16.330511646562,169686583083.227,0,NA
"19",18,22586,0,127212272433.872,563.235067891046,21.8677440035696,254934858.163058,0.536571327370938,0.0603471176835208,0.200655273178075,16.5584258347295,168001803762.145,0,NA
"20",19,22792,0,125893343689.646,552.357597795918,22.1871945966497,257309354.116929,0.533564408564409,0.06497893997894,0.20529133029133,16.8003163083199,166259971753.139,0,NA
"21",20,22761,0,124543347930.597,547.178717677595,22.5196406563104,256736940.080349,0.528403848688546,0.0703396160098414,0.210623434822723,17.0520470502767,164477111355.694,0,NA
"22",21,22850,0.00341356673960613,122732232646.514,537.121368256077,23.1435208543506,257693760.926577,0.52253829321663,0.0755361050328228,0.215536105032823,17.5244539884281,162085277386.173,1178941.65396606,102.937614678898
"23",22,22946,0.00762660158633313,120837840200.931,526.61832215171,23.8427179083099,258779602.433832,0.516037653621546,0.0797088817223045,0.219951189749847,18.0538914356543,159583464142.827,2630093.77383752,103.883963302751
"24",23,23056,0.0140527411519778,118624530312.971,514.506116902198,24.7547800183029,260121640.885963,0.508674531575295,0.085530881332408,0.222371616932686,18.744511958856,156660475296.329,4719561.06094883,105.013489636425
"25",24,23218,0.0209751055215781,116407680632.817,501.368251498048,25.7282886378151,262069732.645458,0.49952622964941,0.0915238177276251,0.225600826944612,19.4816602569626,153732811653.428,6942503.38470013,106.050238306048
"26",25,23393,0.0277005941948446,114173945948.291,488.068849434836,26.7147581722024,263858392.600919,0.492241268755611,0.0969093318514085,0.228529902107468,20.2286226606155,150782848973.361,9083947.58682735,106.985049269452
"27",26,23514,0.0342774517308837,112031430476.859,476.445651428335,27.7124031494962,265239459.123513,0.484817555498852,0.102492132346687,0.229650421025772,20.9840471965536,147953354169.894,11083976.8052465,107.921376374439
"28",27,23709,0.0406174870302417,109926492393.802,463.648793259107,28.6977384788425,267380943.438467,0.476317010417985,0.107891517988949,0.232780800539879,21.7301507713282,145173485624.231,13020703.7491258,108.837377461487
"29",28,23857,0.0465691411325816,107918910180.811,452.357422059819,29.6680992122072,268923737.684838,0.467451900909586,0.114725237875676,0.235193025107935,22.4649154655614,142522189278.915,14798996.0961769,109.779385461481
"30",29,24019,0.0520004996044798,106021624199.876,441.407320037785,30.6134675248166,270847525.009708,0.457845872017986,0.120987551521712,0.238810941338107,23.1807557044215,140016554712.757,16387680.6727421,110.751241727326
"31",30,24151,0.0569748664651567,104227948006.676,431.567835728029,31.5188074890686,272086061.801888,0.447931762659931,0.128566104923192,0.241853339406236,23.866286166587,137647751530.035,17853791.5687858,111.743313953488
"32",31,24224,0.0620871862615588,102366718430.454,422.583877272352,32.4704602844733,272869770.202616,0.439770475561427,0.135444187582563,0.244468295904888,24.5868850646969,135189734547.568,19328457.1197007,112.727621754831
"33",32,24297,0.0661810100012347,100675112563.752,414.352029319472,33.3395848543477,273536187.136999,0.430917397209532,0.142857142857143,0.246820595135202,25.2449929485763,132955729671.911,20496202.8375191,113.73600232781
"34",33,24430,0.0707327056897257,98840995418.7691,404.588601796026,34.2905422333537,275024913.557736,0.42312730249693,0.151166598444535,0.248260335652886,25.9650652719806,130533518490.766,21776509.5563249,114.787509556574
