"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"57",56,27392,0.00408878504672897,79155372289.4832,288.9725915942,40.6908501415677,307514498.785582,0.28836886682243,0.371896904205608,0.29895589953271,30.8114281981377,104535868023.347,1493351.09889578,158.055783093055
"58",57,27582,0.00543832934522515,78284773848.5813,283.825588603369,41.3874123841337,309857376.685552,0.28116162714814,0.379160321949097,0.299434413748097,31.3388705456848,103386119609.726,1979796.83259713,159.504477064221
"59",58,27753,0.00688213886787014,77448317343.8752,279.062866514882,42.0920126436228,311869019.51686,0.274673008323425,0.386336612258134,0.298958671134652,31.8723993421613,102281460453.258,2505223.50326276,160.951899706999
"60",59,27968,0.0085812356979405,76652933236.9304,274.073702935249,42.8147298030994,314474740.52809,0.268163615560641,0.391268592677346,0.300843821510297,32.4196463962116,101231043208.963,3122731.34299212,162.563211009175
"61",60,28122,0.0105966858687149,75850731914.6502,269.720261413307,43.5827122136148,316114565.459291,0.263032501244577,0.395348837209302,0.3016855131214,33.0011686503966,100171622867.317,3854528.38657899,163.978461917371
"62",61,28279,0.0130485519289932,74998846064.922,265.210389564419,44.4275602411877,318163544.932489,0.258495703525584,0.397963152869621,0.302485943633085,33.6408941476358,99046587077.8006,4740078.3755005,165.404684120237
"63",62,28405,0.0154550255236754,74249138903.8646,261.39460976541,45.2331121934681,319304935.331183,0.252983629642669,0.40091533180778,0.303467699348706,34.2508643510404,98056492702.9319,5612672.31849722,166.876968088442
"64",63,28472,0.0179474571508851,73476983190.9643,258.067516124488,46.0729940523303,319921477.263074,0.247962910930037,0.404678280415847,0.303737004776623,34.8868294267077,97036751839.3299,6505999.3139836,168.248765686997
"65",64,28677,0.0208180772047285,72684282233.391,253.45845881156,46.9739233189754,322511459.711799,0.24360986156153,0.406248910276528,0.304808731736235,35.5690200743413,95989878073.3925,7523866.75093016,169.628131483105
"66",65,28886,0.0238523852385239,71911143324.2547,248.948083238436,47.8869502210221,324865500.800827,0.238454614692238,0.408121581388908,0.306411410371806,36.2603711455897,94968838760.0581,8608719.69409813,170.943545358918
"67",66,28934,0.0266468514550356,71196805047.8079,246.066237118296,48.770308607517,325405613.305779,0.234395520840534,0.408101195824981,0.308218704638142,36.9292569861169,94025454001.3133,9585124.57568719,172.269881840575
"68",67,28955,0.0296667242272492,70499166572.6436,243.478385676545,49.6824116114211,325463259.291171,0.229943015023312,0.409635641512692,0.30878950094975,37.6199084745061,93104123692.8527,10642418.5056966,173.561615276993
"69",68,29029,0.0326569981742396,69794221963.6481,240.429301607524,50.6014354696985,326643984.337216,0.224396293361811,0.411002790313135,0.311033793792414,38.3158004876534,92173144600.9949,11677707.0614547,174.862106607829
"70",69,29094,0.0356774592699526,69160112069.6013,237.712628272501,51.4861456252207,326948884.476125,0.219392314566577,0.411425036089915,0.313466694163745,38.9857098982015,91335712771.9342,12696768.9505195,176.010680383944
"71",70,29328,0.0384274413529733,68498378626.1986,233.559665255724,52.3874749739792,329810880.244313,0.215152755046372,0.4120294599018,0.315261865793781,39.6682034911229,90461800137.7645,13658334.343292,177.37005120357
"72",71,29457,0.0411447194215297,67876481822.1356,230.425643555473,53.2773597780713,331607633.850344,0.210102861798554,0.412703262382456,0.317717350714601,40.3420311858136,89640497421.9372,14574222.7598927,178.657216822601
"73",72,29732,0.0437575676039284,67256016455.6696,226.207508595687,54.1605195034149,334625868.722727,0.207016009686533,0.412182160635006,0.319554688551056,41.010766598572,88821085121.9768,15441961.6650168,179.90182992617
"74",73,29943,0.0459873760144274,66681398328.7986,222.694447212366,54.9911012006587,336771849.102164,0.202852085629362,0.413084861236349,0.321410680292556,41.6396895195304,88062220588.3766,16195083.6167341,181.176562531232
"75",74,30159,0.0480785171922146,66120153853.1515,219.238548536594,55.8127895811804,339073824.455798,0.200503995490567,0.412712623097583,0.322822374747173,42.2618783518995,87321017853.3239,16881664.143956,182.468193609619
"76",75,30354,0.0502734400737959,65577285765.4042,216.041660952112,56.6505071051289,341433568.031494,0.197041576069052,0.411939118402846,0.325327798642683,42.8962045763372,86604083738.3873,17602318.5263759,183.719880481443
"77",76,30508,0.05165858135571,65071503665.3279,213.293246575744,57.3916845214441,343211059.406745,0.193555788645601,0.413203094270355,0.32683230628032,43.4574298804393,85936126917.1019,18045079.9813921,185.064368043591
"78",77,30615,0.0530458925363384,64575325778.1893,210.927080771482,58.1417305048018,344352703.721712,0.191572758451739,0.413098154499428,0.327780499755022,44.0253705324809,85280853817.8063,18501338.1838401,186.40909296335
"79",78,30719,0.0542660893909307,64090906406.6553,208.636044163727,58.8603520456018,345261685.423432,0.189394186008659,0.413685341319704,0.328982063218204,44.5695163522159,84641109501.9633,18922123.950627,187.70268294965
"80",79,30831,0.0561772242223736,63587706482.996,206.246007210262,59.6890093351601,346555319.073775,0.187279037332555,0.413577243683306,0.329797930654212,45.1969820967078,83976562809.9633,19556547.7425849,189.079029387463
"81",80,30898,0.0571234384102531,63151299135.6653,204.386365252331,60.3798867042409,347592431.044588,0.183830668651693,0.41433102466179,0.331801411094569,45.7201198138381,83400225164.8299,19835966.5942001,190.380074330121
"82",81,30987,0.0579275179914158,62720287800.9782,202.408389973144,61.0570715937691,348547182.291834,0.181527737438281,0.414657759705683,0.333236518540033,46.2328894789587,82831013717.8211,20101005.9697751,191.793838133451
"83",82,31122,0.0587365850523745,62296998320.8539,200.170292143352,61.7381302869233,349764542.174703,0.180483259430628,0.414112203585888,0.334425808110019,46.7485924183131,82272000072.2517,20382090.1791174,193.216433461147
"84",83,31153,0.0597374249670979,61871279214.9672,198.604562048494,62.4536082114869,350130339.585412,0.178185086508522,0.414534715757712,0.335698006612525,47.2903578673845,81709777762.1192,20721090.9030308,194.663946087979
"85",84,31295,0.0604569420035149,61473033423.5235,196.430846536263,63.1150727388636,352011912.05475,0.175427384566225,0.413963891995526,0.33877616232625,47.7912239520197,81183837850.6378,20985509.2987584,196.149631475844
"86",85,31593,0.0608995663596366,61079249469.81,193.331590763175,63.7557548445879,355619224.681781,0.173139619535973,0.414015762985471,0.341056563162726,48.2763534253454,80663790427.1405,21138559.6471985,197.654161818843
