"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"1",0,18009,0,128112479598.727,711.380307616895,20.0536002655316,210044336.409371,0.546782164473319,0.0237103670387029,0.147981564773169,15.1847420868798,169190654684.794,0,NA
"2",1,18455,0,128636996814.895,697.030597750716,20.0648755763142,214758098.444947,0.547764833378488,0.0236792197236521,0.148577621240856,15.1932798398975,169883353877.526,0,NA
"3",2,18836,0,129196178192.304,685.900287706008,20.0740360903176,218590860.502392,0.547621575706095,0.0238373327670418,0.149394775960926,15.2002162523463,170621831999.468,0,NA
"4",3,19150,0,129717960623.036,677.378384454496,20.0869807827111,221754993.486235,0.547885117493473,0.0245430809399478,0.150130548302872,15.2100180741033,171310919521.114,0,NA
"5",4,19616,0,130263612227.565,664.068170001862,20.1053461729942,226375320.391002,0.548837683523654,0.0250815660685155,0.151712887438825,15.2239244904616,172031529663.773,0,NA
"6",5,19989,0,130735319801.966,654.036318985273,20.1313155151711,230094955.542323,0.550152583921157,0.0261643904147281,0.152934113762569,15.2435886783331,172654486253.035,0,NA
"7",6,20330,0,131257758151.882,645.635800058443,20.1519842931742,233277851.850479,0.550122970978849,0.0274963108706345,0.154353172651254,15.2592392377873,173344440008.762,0,NA
"8",7,20664,0,131768180759.794,637.670251450805,20.1734616326693,236632666.355996,0.550377468060395,0.0289392179636082,0.156697638404955,15.275502046292,174018525277.185,0,NA
"9",8,21000,0,132279342103.56,629.90162906457,20.1964051529811,239852709.968671,0.550428571428571,0.0307142857142857,0.158619047619048,15.2928750583141,174693586150.818,0,NA
"10",9,21269,0,132810803157.803,624.433697671745,20.2195884861104,242483723.211291,0.549438149419343,0.0324415816446471,0.162207908223236,15.3104296584667,175395455664.144,0,NA
"11",10,21573,0,132970953027.341,616.376734934135,20.272381913684,245612634.673191,0.547907106104853,0.0345802623649933,0.165623696287025,15.3504052524235,175606956224.899,0,NA
"12",11,21844,0,132902117547.874,608.414747975986,20.3636263481659,248624208.372872,0.546832082036257,0.036943783189892,0.169337117744003,15.419496247862,175516049235.408,0,NA
"13",12,21984,0,132673905608.207,603.502117941263,20.4759025765239,249420798.495264,0.544987263464338,0.0393467976710335,0.17408114992722,15.5045126811971,175214663081.615,0,NA
"14",13,22232,0,132202858132.483,594.651215061544,20.6265500856069,251734621.916909,0.543450881612091,0.0419665347247211,0.178481468154012,15.6185841467278,174592578246.046,0,NA
"15",14,22476,0,131550804040.123,585.294554369652,20.8078389928014,254357034.962104,0.541866880227798,0.0454707243281723,0.182817227264638,15.7558575172204,173731448564.365,0,NA
"16",15,22618,0,130702322601.903,577.868611733587,21.0207220877415,255434231.105792,0.541073481298081,0.0484569811654435,0.18803607746043,15.9170542523961,172610908781.902,0,NA
"17",16,22696,0,129767744654.793,571.764824880126,21.2605630755659,255860721.764274,0.540095170955234,0.0520356009869581,0.192104335565738,16.0986637137274,171376666378.502,0,NA
"18",17,22843,0,128550184096.231,562.755260238281,21.5425008759287,257661535.999643,0.537889068861358,0.0567351048461235,0.19603379591122,16.3121492089185,169768705400.252,0,NA
"19",18,23032,0,127299447123.615,552.706873582908,21.8420029387177,259528114.297092,0.536688086141021,0.0611323376172282,0.199982632858631,16.5389345002239,168116930273.441,0,NA
"20",19,23215,0,125977288062.18,542.654697661769,22.1598089932915,261352738.517115,0.533491277191471,0.0662502692224855,0.203790652595305,16.779579716467,166370832173.534,0,NA
"21",20,23290,8.587376556462e-05,124530178255.705,534.693766662535,22.5137683216047,262256089.891826,0.531386861313869,0.0709317303563761,0.20781451266638,17.0476004727657,164459718936.75,29746.4703691726,101.247706422017
"22",21,23402,0.000256388342876677,123086304629.33,525.964894578795,22.8824972848761,263453725.190024,0.526621656268695,0.0757627553200581,0.213315101273395,17.3268049115249,162552879533.644,88170.1334988183,102.374311926605
"23",22,23496,0.000595846101464079,121401390676.505,516.689609620808,23.3144159194269,264793309.077422,0.522940074906367,0.0815032345931222,0.217909431392577,17.6538570608312,160327712277.036,202141.133000755,103.661861074704
"24",23,23595,0.001186692095783,119788071085.27,507.684132592797,23.7600259539489,265925205.214751,0.517524899343081,0.0874761602034329,0.223013350286078,17.9912764446798,158197095504.09,401869.111976876,105.110353866316
"25",24,23584,0.00228968792401628,118168627915.175,501.054222842497,24.2502806727671,265495951.750008,0.511406037991859,0.0939620081411126,0.228120759837178,18.3625011306992,156058391678.893,775090.196493149,106.536493374107
"26",25,23728,0.00434086311530681,116408184905.707,490.594171045629,24.8431799550538,267172933.939848,0.504635873229939,0.100008428860418,0.232931557653405,18.8114490784896,153733477617.124,1466159.66989478,108.040153202101
"27",26,23860,0.00779547359597653,114570791561.825,480.179344349645,25.5548399329592,268448387.939498,0.497485331098072,0.105867560771165,0.236881810561609,19.3503235486575,151306939751.816,2638595.59057983,109.533708197691
"28",27,24020,0.0136969192339717,112520416343.703,468.444697517498,26.4873981431122,270323236.21329,0.488551207327227,0.112114904246461,0.240757701915071,20.0564638783078,148599129188.863,4639142.26240462,111.089239006162
"29",28,24084,0.0227121740574655,110217747549.215,457.638878712901,27.7009059315934,270956331.427001,0.477578475336323,0.116965620328849,0.244394618834081,20.9753414137386,145558129263.782,7689329.88479528,112.579668919712
"30",29,24126,0.0361021304816381,107699529509.861,446.404416438121,29.2817039207282,271323900.521268,0.463027439277128,0.120243720467545,0.247906822515129,22.1723339456846,142232466064.913,12210363.2864089,114.052981388049
"31",30,24272,0.0539716545814107,104959446357.331,432.430151439235,31.2510052980757,272907021.457027,0.442979564930784,0.122486816084377,0.252966381015162,23.6635042647497,138613798594.582,18245118.8757781,115.534526227326
"32",31,24479,0.0758200906899792,101900964085.58,416.279113058457,33.609881178504,275164984.188367,0.423873524245271,0.122880836635483,0.256137914130479,25.4496634274429,134574640040.159,25557318.355787,116.893925972793
"33",32,24602,0.100845459718722,98803404941.5317,401.607206493503,36.2590756316755,276477233.890248,0.401308836679945,0.121819364279327,0.260060157710755,27.4556540713546,130483874947.267,33802432.7030399,118.184932828949
"34",33,24690,0.127622519238558,95610254869.1913,387.242830575907,39.1042535531997,277363114.584203,0.377480761441879,0.12025111381126,0.263710004050223,29.6100449217541,126266868509.344,42556977.5886915,119.379226050271
"35",34,24777,0.155749283609799,92418670934.1163,373.001860330614,42.1171228612901,278422980.830948,0.35226217863341,0.118618073213061,0.267183274811317,31.8914129942724,122051930377.258,51606293.457833,120.543927575476
"36",35,24847,0.182959713446291,89402612486.6926,359.812502461837,45.0851867259391,279092308.476923,0.329456272387008,0.115708133778726,0.270334446814505,34.1388540365449,118068798484.99,60218797.0730853,121.648162917697
"37",36,25006,0.210989362552987,86365369682.7715,345.378587869997,48.1834113228144,280955821.069528,0.30672638566744,0.112932896104935,0.273134447732544,36.4848537975774,114057689652.801,69008195.9245068,122.753358465893
"38",37,25077,0.238385771822786,83437511834.6017,332.72525355745,51.2707444229839,281678493.517233,0.285321210671133,0.109343222873549,0.275351916098417,38.8226064325963,110191039130.483,77509359.0534907,123.827967685796
"39",38,25190,0.263040889241763,80825229365.9403,320.862363501153,54.1520419521298,283004883.759753,0.264747915839619,0.106153235410877,0.278523223501389,41.0043473308052,106741150544.463,85045986.844133,124.950544283431
"40",39,25357,0.28662696691249,78337329385.1505,308.937687365029,56.9735113080351,284851353.693421,0.24596758291596,0.10411326260993,0.279370588003313,43.1407858709259,103455526631.331,92164899.2161425,126.03527515362
"41",40,25458,0.310157907141174,75859249374.8461,297.978039810064,59.8568439070007,286217719.912042,0.226647812082646,0.102521800612774,0.281483227276298,45.32406773983,100182871378.557,99189047.5302293,127.153212403447
"42",41,25528,0.330695706675024,73707246657.6302,288.73098816057,62.4761016961254,286895566.793807,0.210396427452209,0.0999686618614854,0.28302256345973,47.3073901088947,97340847324.7754,105299803.366923,128.278031207006
"43",42,25641,0.350571350571351,71612596053.084,279.289403896432,65.0941405410652,288288148.297275,0.194844194844195,0.0977340977340977,0.284622284622285,49.2897894839423,94574564849.9602,111124501.514941,129.427946491175
"44",43,25634,0.369197160021846,69702067993.5183,271.912569218687,67.6122916449891,288112437.419481,0.180112350784115,0.0951860809861902,0.286689552937505,51.1965530846209,92051442245.4798,116547553.534966,130.577721273081
"45",44,25797,0.38593634918789,67894081041.7428,263.185955893099,70.0291980850463,290061384.095543,0.166182114199325,0.0941194712563476,0.288289335969299,53.0266534383947,89663739681.369,121428879.524115,131.828663735113
"46",45,25913,0.399606375178482,66280994306.176,255.782789743279,72.183173612896,291293146.864507,0.155867711187435,0.093852506463937,0.288581021109096,54.6576604605136,87533430427.2765,125450735.092187,133.07787506811
"47",46,25978,0.413465239818308,64747975528.0506,249.241571822506,74.3741515874479,291920882.253795,0.144468396335361,0.0933867118330895,0.289552698437139,56.3166860230601,85508862239.0132,129449246.516282,134.327963415499
"48",47,26142,0.427626042383903,63201225715.4979,241.761249007336,76.6363928599303,293852132.718187,0.133348634381455,0.0927626042383903,0.290337388111086,58.0296727090461,83466160277.1195,133526825.157076,135.588867396355
"49",48,26293,0.438671889856616,61920757966.2058,235.502825718654,78.6021802538449,295597261.316254,0.123340813144183,0.0931806944814209,0.29118016202031,59.518182212526,81775121453.3916,136782820.802757,136.885811553556
"50",49,26482,0.448682123706669,60720544596.4593,229.289874618455,80.5135337372498,297770007.698995,0.114719432067064,0.0936107544747376,0.292349520428971,60.9654739356112,80190069892.2566,139667662.661168,138.212920630852
"51",50,26606,0.45843042922649,59535461625.8797,223.767051138389,82.4096288260909,299017385.367579,0.107569721115538,0.0937006690220251,0.292152146132451,62.4012118836613,78625000163.8727,142583482.200317,139.517193955801
"52",51,26708,0.464841994907893,58592030471.0959,219.380075150127,83.998581892667,299980367.480823,0.102590983974839,0.0936797963157106,0.292908491837652,63.6043795036715,77379065847.1858,144651247.920937,140.906987921536
"53",52,26938,0.470859009577548,57662578284.411,214.056642231832,85.5897077263657,302587830.058136,0.0968149083079664,0.0939936149677036,0.294936520899844,64.8091923598454,76151592735.6202,146572036.213029,142.339629642489
"54",53,26967,0.47617458375051,56792454514.3213,210.599823911897,87.1007988788693,302593445.667265,0.0921496644046427,0.0947083472392183,0.295954314532577,65.953402332953,75002471191.9627,148447768.998695,143.754538251544
"55",54,27045,0.482566093547791,55859951456.7557,206.544468318564,88.7725721234212,303327053.003454,0.0885191347753744,0.0950268071732298,0.295322610464041,67.219282035856,73770968973.7614,150535166.505181,145.196068352877
"56",55,27218,0.487434785803512,55034541828.8515,202.199066165227,90.3165003563547,305516299.947524,0.0843926813138364,0.0956719817767654,0.295980601072819,68.3883565016537,72680898781.0241,152291567.635665,146.723141435984
"57",56,27499,0.488926870068002,54432964175.7051,197.945249557093,91.5151418408523,308795383.317363,0.0812393177933743,0.0975308193025201,0.297465362376814,69.2959771560863,71886430378.739,153079336.704096,148.288115837203
"58",57,27612,0.491271910763436,53844574978.0463,195.004255316697,92.7752772466583,309795578.130296,0.0779371287845864,0.0989424887729972,0.29813124728379,70.2501614859993,71109379197.8302,154057086.377952,149.792361074947
"59",58,27837,0.493875058375543,53193499108.6581,191.089194628222,94.1479092167964,312757272.349991,0.0755828573481338,0.100154470668535,0.298236160505802,71.2895290893607,70249541397.982,155142108.171487,151.422542861948
"60",59,27976,0.49485273091221,52660240917.4452,188.233632104108,95.2953610094258,314290352.757178,0.0730983700314555,0.101372605090077,0.299899914212182,72.1583885109855,69545298511.0287,155913683.479799,152.991198253674
"61",60,28104,0.495516652433817,52142384881.3512,185.533678057754,96.4239109930667,315499257.206569,0.0713777398235127,0.102369769427839,0.301914318246513,73.0129353358365,68861396349.0096,156522428.326464,154.567673298049
"62",61,28281,0.495420953997383,51707657772.0603,182.835323263181,97.4733186232265,317482354.611344,0.069551996039744,0.103673844630671,0.303489975601994,73.807554955106,68287277695.928,156934267.892051,156.186067827442
"63",62,28443,0.496818197799107,51163854012.5181,179.882058898562,98.7135208868529,319451479.540743,0.0682065886158282,0.104349048975143,0.304117005941708,74.7466457547316,67569107894.0072,157822317.982724,157.816640881296
"64",63,28595,0.496730197586991,50733461501.6643,177.420743142732,99.7697365564083,320984612.083971,0.0675992306347264,0.104004196537856,0.306382234656408,75.5464204743807,67000713691.4216,158319883.966913,159.448056368668
"65",64,28663,0.496982172138297,50300595358.4418,175.489639460077,100.851672226286,321533525.946854,0.0662526602239821,0.104978543767226,0.308062659177337,76.3656705783096,66429052707.3232,158875336.816198,161.041038059388
"66",65,28714,0.497144250191544,49908960074.366,173.814028259267,101.943324546601,322280881.87406,0.0647071115135474,0.105453785609807,0.30998815908616,77.1922782055209,65911842906.0767,159332264.952185,162.690047847813
"67",66,28992,0.497723509933775,49443155576.1166,170.540685624023,103.122325566098,325591142.167232,0.0634657836644592,0.106477649006623,0.310913355408389,78.0850269471023,65296682164.0414,160061484.130218,164.390900074387
"68",67,29075,0.496921754084265,49066423440.0945,168.758120172294,104.135538905086,326621888.896297,0.0630782459157352,0.106414445399828,0.313052450558899,78.8522399675969,64799154078.2996,160384378.066575,166.096064342102
"69",68,29218,0.496098295571223,48727344752.5525,166.771663880322,105.114043900293,328040318.749697,0.0619823396536382,0.107810253953043,0.314634814155657,79.5931715602391,64351352698.492,160664188.424957,167.760956482939
"70",69,29396,0.496734249557763,48315203647.0075,164.359789246862,106.284089598266,330244942.567817,0.0608926384542115,0.108654238671928,0.315110899442101,80.4791392627131,63807062058.8284,161336448.417447,169.427669579008
"71",70,29593,0.496232217078363,47957632758.5482,162.057353963938,107.31621081218,332631299.500516,0.0604534856215997,0.109958436116649,0.315784138140777,81.2606694731571,63334839111.4299,161672830.057907,171.094370777147
"72",71,29831,0.496865676645101,47583569328.8372,159.510473429778,108.437724058648,334930451.395401,0.0593007274311957,0.110120344607958,0.316885119506554,82.1098880258923,62840835429.9409,162313682.945613,172.680705348733
"73",72,29822,0.496680303131916,47253310677.8989,158.451179256585,109.468387550496,334542135.718671,0.0581449936288646,0.110522433103078,0.319026222252029,82.8903144378506,62404682156.3287,162748655.864788,174.295622319618
"74",73,29923,0.495404872506099,47003484394.6785,157.081457055371,110.368611256807,335704915.606638,0.0571800955786519,0.111319052234067,0.320756608628814,83.5719708297117,62074751203.8726,162775709.705286,175.93130034608
"75",74,30102,0.495050162779882,46685316803.0303,155.090415264867,111.395368848392,337848368.216105,0.0561092286226829,0.111554049564813,0.322503488140323,84.349439663613,61654565884.6978,163238877.797596,177.601462890889
"76",75,30226,0.493780189241051,46440906124.7019,153.645557217964,112.279169317426,338992762.222106,0.0554820353338186,0.111493416264143,0.32481969165619,85.0186602524775,61331787004.7023,163353564.199277,179.230546862756
"77",76,30447,0.492889283016389,46179340710.8287,151.671234311521,113.231911029389,341431694.478239,0.0540939994088087,0.112096429861727,0.326764541662561,85.7400836866745,60986352869.365,163578496.471029,180.909195647537
"78",77,30530,0.492335407795611,45889412265.6337,150.309244237254,114.258524930344,342624027.264708,0.0536521454307239,0.112250245660007,0.328005240746806,86.5174437169128,60603461338.361,163933205.969586,182.620875755855
"79",78,30707,0.49177711922363,45628172515.4678,148.592088173601,115.275823956015,344877720.551785,0.0528543980199954,0.11166834923633,0.329989904582017,87.2877504511407,60258457288.024,164235903.725856,184.335328664669
"80",79,30806,0.490878400311628,45373085165.3263,147.286519396631,116.242968664768,346275675.659998,0.0524248523014997,0.11072518340583,0.332662468350321,88.0200799465252,59921578352.3619,164386665.658724,186.027415430949
