"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"54",53,26884,0,81805640980.9151,304.291180556893,38.6619268445108,301798626.039322,0.306725189703913,0.353332837375391,0.297500371968457,29.2751116977622,108035922790.833,0,NA
"55",54,27086,0,80996601235.7537,299.034930354256,39.1815784652217,304263397.350876,0.300745772723916,0.360075315661227,0.2984198478919,29.6685959465276,106967471344.271,0,NA
"56",55,27211,0,80227372044.2469,294.834339216666,39.6832395131135,305585841.328153,0.293484252691926,0.367645437506891,0.300282973797361,30.0484575936336,105951595366.214,0,NA
"57",56,27380,0,79421470992.5884,290.07111392472,40.2180211054831,307517487.266619,0.28845872899927,0.374433893352812,0.300620891161432,30.4533983746115,104887289008.486,0,NA
"58",57,27622,0,78652398877.2203,284.745488658389,40.7479222142229,310171192.393652,0.282311201216422,0.382122945478242,0.300593729635798,30.8546436154273,103871620471.693,0,NA
"59",58,27705,0,77939410364.3517,281.318932915906,41.2592528359841,310710792.91153,0.276700956506046,0.389279913373037,0.3006677495037,31.2418271390718,102930018266.718,0,NA
"60",59,27908,0,77198597716.1409,276.618165816758,41.7977947660283,313249877.382325,0.271857531890497,0.394474702594238,0.301669772108356,31.6496152769828,101951670354.46,0,NA
"61",60,28026,0,76470946367.6955,272.8571553832,42.3279659133918,314730868.496806,0.26732319988582,0.398986655248698,0.30364661385856,32.0510649931445,100990703800.606,0,NA
"62",61,28202,0,75805194946.2645,268.793684654508,42.8466647291264,316687215.277406,0.263030990709879,0.402843769945394,0.305155662718956,32.4438277705715,100111484857.986,0,NA
"63",62,28329,0,75142930054.5854,265.250909155231,43.3673711861764,317740505.326512,0.258639556638074,0.408380105192559,0.305552613929189,32.8381107496167,99236870371.1776,0,NA
"64",63,28434,0,74456969469.5315,261.858934618877,43.9131681717229,319379967.045028,0.254448899205177,0.413202504044454,0.306358584792854,33.2513924719798,98330962368.7976,0,NA
"65",64,28487,0,73846757144.2555,259.22967369065,44.4216002298069,319781320.174887,0.249657738617615,0.418857724576122,0.306631094885386,33.6363811806646,97525090660.3306,0,NA
"66",65,28597,0,73224752738.9628,256.057463156845,44.9500921375943,321078753.839122,0.245060670699724,0.423750743084939,0.307235024652936,34.0365593635592,96703645841.8561,0,NA
"67",66,28736,0,72610579949.3272,252.681583899385,45.4819295802332,322694708.068564,0.241474109131403,0.427164532293987,0.308672048997773,34.439270811463,95892543779.8751,0,NA
"68",67,28888,0,71987325251.3235,249.194562625739,46.0290442942482,324781629.376112,0.237053447798394,0.431113265023539,0.310405704790917,34.853550328071,95069447772.9841,0,NA
"69",68,28973,0,71442757679.1004,246.583914952198,46.5436754163152,325895332.336611,0.233010043833914,0.433368998722949,0.312808476857764,35.2432330162166,94350269248.3538,0,NA
"70",69,29123,0,70853976702.9877,243.292163248936,47.0862276105349,327871859.481733,0.229474985406723,0.436527830237269,0.314115990797651,35.6540577573509,93572700668.5676,0,NA
"71",70,29283,0,70321925203.4793,240.145904461562,47.6008455004969,329660752.58694,0.225830686746577,0.439435850151965,0.315643888945805,36.0437304260436,92870051388.7332,0,NA
"72",71,29357,0,69774400172.1358,237.675512389331,48.1354069899751,330490851.253992,0.222774806690057,0.442994856422659,0.316074530776305,36.4485045434004,92146967120.9127,0,NA
"73",72,29597,0,69237431380.8732,233.933950673626,48.6598337589763,333203708.641082,0.21948170422678,0.444943744298409,0.318579585768828,36.8456045715896,91437823861.6176,0,NA
"74",73,29768,0,68752210715.6227,230.960127370407,49.1705403748566,335164424.518595,0.216877183552808,0.446217414673475,0.320478366030637,37.2323155931279,90797021324.0547,0,NA
"75",74,29908,0,68263339333.5091,228.24441398124,49.6921508045994,336803569.1199,0.213655209308546,0.448642503677946,0.322087735722884,37.6272830673268,90151397498.3703,0,NA
